Observed Value 1,Predicted Value 1,Observed Value 2,Predicted Value 2,Observed Value 3,Predicted Value 3,Observed Value 4,Predicted Value 4
,,-0.166908496,0.25465408,,,,
,,0.215535446,0.42427322,,,,
,,-0.191142101,0.26302186,,,,
,,0.264892334,0.467381,,,,
,,0.501758501,0.5800532,,,,
,,0.473819986,0.66690725,,,,
,,0.501758501,0.7190224,,,,
,,-0.240111033,0.3411441,,,,
,,-0.264892334,0.32852158,,,,
,,0.023690626,0.20361541,,,,
,,0.023690626,0.4009409,,,,
,,-0.07114786,0.45055634,,,,
,,0.5302345,0.590104,,,,
,,0.589002233,0.6756225,,,,
,,-0.07114786,0.31864035,,,,
,,1.074990526,1.1050296,,,,
,,0.839627562,0.93008006,,,,
,,0.392793996,0.60868526,,,,
,,0.715545793,0.6759946,,,,
,,0.501758501,0.67988867,,,,
,,0.473819986,0.68627924,,,,
,,0.240111033,0.6592848,,,,
,,0.559297578,0.71628326,,,,
,,0.406036647,0.58750373,,,,
,,0.650583556,0.77685344,,,,
,,0.559297578,0.76574945,,,,
,,0.446373616,0.65399325,,,,
,,0.559297578,0.6691969,,,,
,,0.5302345,0.62844604,,,,
,,0.858676701,0.93305093,,,,
,,0.302504127,0.4540649,,,,
,,0.446373616,0.62615347,,,,
,,1.301167112,1.186162,,,,
,,1.301167112,1.2315618,,,,
,,1.301167112,1.071266,,,,
,,1.301167112,0.8976552,,,,
,,0.559297578,0.68071324,,,,
,,1.027207628,0.8966998,,,,
,,1.074990526,0.9104569,,,,
,,0.559297578,0.6749437,,,,
,,0.589002233,0.7213753,,,,
,,0.820945045,0.7586187,,,,
,,0.023690626,0.10379225,,,,
,,-0.315171704,0.20421462,,,,
,,0.473819986,0.54910743,,,,
,,0.023690626,0.33955815,,,,
,,0.240111033,0.5787692,,,,
,,0.619408639,0.6406487,,,,
,,0.619408639,0.7313802,,,,
,,0.938987334,0.72655696,,,,
,,0.023690626,0.25516963,,,,
,,0.0,0.262946,,,,
,,0.047400225,0.43117476,,,,
,,0.047400225,0.3873394,,,,
,,-0.023690626,0.46693772,,,,
,,0.589002233,0.71880823,,,,
,,0.784603173,0.7311987,,,,
,,0.142812956,0.4380135,,,,
,,1.17989059,1.0906631,,,,
,,1.125722444,0.99036217,,,,
,,0.501758501,0.66088986,,,,
,,0.981980567,0.8667685,,,,
,,0.589002233,0.7559401,,,,
,,0.501758501,0.7495838,,,,
,,0.559297578,0.78273547,,,,
,,0.501758501,0.68775386,,,,
,,1.074990526,0.9377349,,,,
,,0.446373616,0.736196,,,,
,,0.650583556,0.77617246,,,,
,,0.589002233,0.6865556,,,,
,,0.501758501,0.7973216,,,,
,,0.619408639,0.60336655,,,,
,,1.152342057,0.9013356,,,,
,,0.406036647,0.62323606,,,,
,,0.682601444,0.592438,,,,
,,1.743657522,1.1408995,,,,
,,1.743657522,1.228218,,,,
,,1.446325365,1.0480342,,,,
,,1.743657522,0.81243265,,,,
