Observed Value of Baseline_MG/GCN,Predicted Value of Baseline_MG/GCN,Observed Value of SEMG/GCN,Predicted Value of SEMG/GCN,Observed Value of Baseline_MG/MIGNN,Predicted Value of Baseline_MG/MIGNN,Observed Value of SEMG/MIGNN,Predicted Value of SEMG/MIGNN
0.0,13.900271158171444,0.609947969,21.014911815096436,18.20662132,33.840656,18.20662132,21.627546
77.51023369,40.11613027431339,63.8547365,54.12375981780231,3.063860217,18.257732,3.063860217,6.4235487
64.23525691,42.1546774671185,76.11415284,53.11330025736451,1.262424529,0.05814758,1.262424529,0.0
50.21013597,43.88645448510289,42.67624543,39.744450647823214,63.62909921,63.65816,63.62909921,62.05284
34.29689514,34.043290787031054,2.615785832,22.882581449114976,36.96535355,40.207516,36.96535355,40.65024
77.6347291,45.41160010170758,2.534585496,24.714649232369364,36.629676,41.821278,36.629676,32.98943
11.31144666,11.776783629765138,39.94694428,32.43226382658988,9.105544009,5.797516,9.105544009,4.592504
49.46765787,43.45022601500809,45.52184766,28.980380378901064,47.555818,43.875477,47.555818,51.110435
34.88077285,32.555776559142174,47.42870408,42.40561597676128,81.78695125,72.53852,81.78695125,74.465645
15.85078385,9.488560800602137,3.3736240560000006,23.499103520813136,42.27311559,44.73138,42.27311559,38.56777
86.07412603,48.84038675185561,7.275251821000001,24.296081616755426,83.83843021,85.76427,83.83843021,81.677086
15.19101144,22.876744664859025,5.39705828,37.47733456632256,9.328786223,15.074815,9.328786223,9.739359
31.88542104,32.02599264796346,0.526967727,5.378443954972475,22.29411196,21.206722,22.29411196,23.498
24.10905766,7.404165719620585,8.674987339,19.815238818856628,11.23128528,19.14827,11.23128528,11.853268
0.974444275,29.193946780006886,39.71442231,43.06975172406077,12.64243358,7.723725,12.64243358,8.964285
4.04132523,17.79132456488058,3.678633066,13.256842062396258,29.852453030000003,40.656677,29.85245303,27.301586
31.38632484,31.836440955836174,9.794715203,28.00265568610042,64.98015189,55.68905,64.98015189,66.64316
19.47378974,29.934301959190964,21.43045359,29.533627656149267,13.17521743,22.8892,13.17521743,13.286312
42.53147932,44.99119070275426,3.496970929,12.123430798069014,0.0,0.73978084,0.0,2.354739
0.0,10.658213920502812,42.07740888,22.571197875249982,13.25145725,27.488977,13.25145725,18.869501
29.915527330000003,42.65955557996839,40.63647217,32.66774089292407,35.36016156,35.71835,35.36016156,31.846184
61.80067802,60.227596697500346,68.47251074,8.282043701710403,19.53099508,21.835709,19.53099508,19.97557
98.73132029,35.09075886770904,77.39811795,53.586853152285215,3.5952061349999997,0.42635554,3.595206135,3.1069944
78.70773698,54.054385978685616,2.550915003,3.878240272008888,1.022402294,0.78728163,1.022402294,1.591167
24.42477517,29.934301959190964,37.38354754,32.00189747272253,46.21141257,41.249817,46.21141257,50.8739
6.083579291,34.0654339103508,0.0,3.9842325935105234,31.097807959999997,31.42425,31.09780796,32.739838
2.373221649,8.921306433232427,6.6047995760000004,12.153988606273456,0.5287627,0.8316006,0.5287627,0.09587183
46.76206263,42.92801785342276,30.115666579999996,53.3057993988812,0.7862553110000001,2.6203306,0.786255311,1.7480421
43.5835106,36.74243023135811,79.04497323,45.18124903431147,73.58359974,63.271393,73.58359974,71.87602
9.330486935,7.965286769656241,65.67896113,44.909985342832805,34.79607292,39.014854,34.79607292,29.809893
6.853480142,5.483070585187264,75.59377488,82.10794104610204,49.51819322,43.232704,49.51819322,49.77518
57.13220837,42.23069722346306,0.712699399,14.821597941725402,38.95047983,44.984425,38.95047983,37.116707
94.54981251,49.59380130740404,9.109122278,20.149047147959767,4.58213428,7.0962596,4.58213428,7.2691226
79.05542624,55.24989410078823,92.11972779,56.73416881655753,57.192049690000005,51.89339,57.19204969,59.011288
47.33481015,44.35298893380314,5.992320527,20.705182269958556,19.47378974,32.09565,19.47378974,19.22257
8.123761297,20.354088595599084,40.59375347,31.14621625812739,33.39106531,51.18478,33.39106531,29.345924
0.0,14.127276915214061,5.071740985,8.920360954649224,45.04099086,44.50972,45.04099086,45.51543
3.524318044,19.896098471872953,68.55764886,62.372010669536586,61.57150807,64.00169,61.57150807,65.15213
44.8781348,32.84752636498153,69.51698512,64.83145899956524,19.42152909,21.158033,19.42152909,24.3338
35.53815083,40.94083495811641,57.2826498,44.21987687416971,14.60964787,11.895035,14.60964787,13.976366
35.80552258,28.679719679558872,7.1318595689999995,3.120496929566525,81.53694628,81.75881,81.53694628,77.11062
29.258297799999998,50.845045727262494,16.82018282,3.0034311837600542,7.182520972,2.199727,7.182520972,12.751472
33.92093167,31.910964635746478,64.60204454,56.14385639466226,37.29673945,40.113293,37.29673945,35.70382
47.29404915,39.987324649834335,34.51239146,28.7291945100072,30.115666579999996,42.316727,30.11566658,29.95397
58.458288329999995,35.961722711696325,18.87491239,25.043073772471548,54.37431586,68.989655,54.37431586,60.003838
69.94718927,56.46567376055181,75.98553455,56.97498347829759,0.381599662,1.210022,0.381599662,0.6142601
0.757519124,2.4115953045495786,79.06108402,75.22839747593879,3.167837071,1.3095275,3.167837071,3.1077566
24.02218457,29.70913351513982,0.0,39.979573066556455,33.47151562,51.423347,33.47151562,40.825447
47.92550874,39.05169573319674,16.25514799,45.46364687232077,34.38173794,33.72157,34.38173794,28.774483
63.53604944,47.500492352687715,23.57347354,38.81734817476809,50.58289676,40.89746,50.58289676,44.22812
41.14460565,34.164371650319694,5.620589612,31.172910195620656,0.529819216,0.5993229,0.529819216,0.9951209
54.83360857,53.18510000528097,65.07775968,59.006357252821324,65.94190973,67.10748,65.94190973,69.50884
3.02090007,0.7037633326221071,3.849200649,19.757213702970297,31.26628393,33.66957,31.26628393,32.897594
4.892554111,31.262007209721208,4.497312079,28.23484853683591,23.00642082,38.588097,23.00642082,28.717728
63.52683766,34.226461802573205,26.24845362,29.832386967513262,86.79260178,89.31344,86.79260178,82.2092
32.37253744,28.64732455836296,43.48269562,53.59401166940689,45.97105208,46.267513,45.97105208,54.01703
42.79858664,56.668675239427685,39.27719826,25.848040380131007,41.4297554,43.140556,41.4297554,42.368538
1.117675591,13.372300718128681,19.16223306,18.21178313766092,55.17541483,56.053886,55.17541483,58.972187
0.0,19.508875445695818,61.437310200000006,53.997046316145656,79.18190676,72.98009,79.18190676,78.07561
0.0,15.630198942236602,72.63064909,65.50946176608502,36.98776703,39.705112,36.98776703,39.160866
24.80297238,10.824917664456366,86.6996801,54.98180435632646,0.0,0.19787738,0.0,0.0
50.28665363,37.02768611179858,2.086409943,4.730253566142954,74.59845802,69.049194,74.59845802,72.53616
8.798104801,19.528930916541068,0.0,8.612243714991287,0.0,9.544594,0.0,5.1683073
49.72808893,36.77426506894916,0.0,26.461795306472183,0.0,3.8751833,0.0,3.7316356
68.89095082,28.81975481799066,24.0555231,27.323428044252992,0.0,0.11601864,0.0,0.0
37.65445791,42.3319863664332,39.57783871,26.425662974422572,66.02401389,57.21055,66.02401389,57.54641
54.42113597000001,45.72516222512126,9.853260903,17.4553704687801,72.60987428,72.57971,72.60987428,66.13537
2.408749938,12.511915207415074,35.28597628,29.381278199338315,62.868560540000004,60.82561,62.86856054,43.752853
43.39942952,28.826615311918257,4.103392125,8.184875474456325,78.80108905,75.41166,78.80108905,75.52885
38.82629912,38.97854892044305,62.64059826,59.38796999237001,0.0,0.65714854,0.0,0.0
15.921639099999998,22.249100367558,6.90640733,3.781724343020841,13.233893729999998,18.542568,13.23389373,13.927212
74.07785582,30.467575721972285,69.13479769,61.873286735644335,35.15374563,37.862953,35.15374563,34.11358
25.939748359999996,37.64325897962362,6.581266653,10.40521383541502,19.16223306,22.269945,19.16223306,22.510628
0.0,7.895391389949918,3.3837585740000002,31.339648212241528,58.26903703,49.920372,58.26903703,56.441444
1.8496013100000002,5.687254843614623,39.75657581,44.8928043056944,4.592618792,8.824544,4.592618792,8.859238
43.87183311,41.37673560269773,2.234092607,28.581565740590392,2.310618854,1.2312303,2.310618854,1.8768797
0.57693322,7.395590102211088,0.578158424,15.953776135087162,4.477162725,4.7563543,4.477162725,9.691179
40.08752213,44.12595188432515,16.57162393,43.44316286530852,4.546819288,4.7883024,4.546819288,7.718535
0.5287627,5.715458268585875,23.26106265,38.92117051488787,6.975926865000001,2.9614992,6.975926865,4.7793183
9.935132826,24.358581550900787,62.53871196,65.88074502172708,22.74107385,40.819637,22.74107385,32.37822
26.55673667,29.934439049860238,82.20776042,55.36971730619788,48.45171074,45.467487,48.45171074,48.4898
16.04854773,21.63013450566843,28.90716664,11.475231841072663,77.78682066,71.270065,77.78682066,81.233
67.67136056,44.7982624078381,0.0,32.066502940734026,49.46765787,36.897423,49.46765787,54.137955
84.33974431,62.0917854206121,22.74107385,40.565129038274286,3.031273928,2.41729,3.031273928,6.8141537
3.876829723,28.44254090078652,8.104754995,25.757947968562245,26.256883880000004,27.054314,26.25688388,28.012804
80.02551627,70.47456990261554,8.246523526,45.63617249937057,86.76065944,84.0256,86.76065944,86.7446
89.89767813,44.052372937940056,66.01585424,29.042160587032736,33.69627508,51.793537,33.69627508,39.273
1.437346554,41.22496729111522,0.0,11.858883804326803,17.36013023,14.966062,17.36013023,17.933363
84.20189779,65.29875936787427,35.8368136,34.21999469926178,47.96214472,10.336595,47.96214472,21.66264
0.364667905,14.714135248290003,5.298016227,15.106603482682853,45.87563784,43.81593,45.87563784,44.398117
32.03839032,26.554847088358102,79.62575679,63.51221164728284,30.166141040000003,42.215973,30.16614104,23.14354
86.76211847,50.15928839723289,6.112603375,13.71763658437863,61.68885211,59.64686,61.68885211,69.08641
16.26779165,24.221081099734604,74.00970333,44.10661911972552,24.40165539,19.474136,24.40165539,20.315634
3.679918653,23.53389772872135,20.07939568,24.61791388380468,43.8122723,53.295303,43.8122723,39.202213
14.898420210000001,18.65963749255657,43.26194293,49.65482453662276,21.77773542,24.55656,21.77773542,17.423164
8.912186757,5.739853702194839,14.164722159999998,38.27562843466669,35.28597628,36.400806,35.28597628,35.14694
3.1601937209999997,23.809853795390726,33.94655387,42.33957701718628,13.03686492,19.420563,13.03686492,15.370551
5.967393026,22.8288389265275,36.47724246,32.4920800618726,22.00500964,25.317116,22.00500964,27.857239
75.11548375,36.24837930114895,80.68492948,49.94556404383421,25.177976699999995,36.010197,25.1779767,22.886763
84.9300227,46.319107549752296,21.26152094,24.892107143281102,15.1215994,22.930986,15.1215994,44.976444
91.05627032,57.22989463711738,49.32388819,28.510448465788365,56.79309437,56.813446,56.79309437,58.01416
0.0,37.693133161152005,99.61910732,84.60519659853101,39.55034963,45.970695,39.55034963,47.594868
42.31281665,41.41418221703321,21.75875381,38.26628540753245,11.85200713,13.595817,11.85200713,10.701728
10.47269891,5.231392605494186,28.30443344,12.429852285752668,33.95037625,37.408005,33.95037625,33.219685
0.0,8.395343179401754,39.22831543,14.942842717770784,65.44832937,62.39391,65.44832937,64.77793
83.93941968,50.47511549692154,62.79572595,49.890811222618815,46.64994849,41.410656,46.64994849,36.32084
32.36907857,42.188249779931006,17.200701,28.8661510688442,43.58283319,47.75087,43.58283319,43.53364
33.47151562,42.59421697489947,52.85443039,56.20043311782539,20.0833829,13.28041,20.0833829,18.971699
50.43757677,45.42680226483732,89.46707858,60.75165856335282,27.04861196,36.838295,27.04861196,32.01294
5.195732957,8.087308641180172,10.5253011,30.23925717275977,40.08752213,42.811142,40.08752213,40.05304
45.78100103,27.62875876704633,25.467884779999995,30.27795548451036,63.14714158999999,73.759384,63.14714159,62.421963
40.29418927,28.236484684171376,10.13794025,37.17757985749036,16.09836574,19.202263,16.09836574,18.63861
39.12761896,38.69722098570049,28.60232004,22.814359469643385,3.647451971,18.191393,3.647451971,11.636436
9.609943508,40.049349236985144,1.249008464,4.208084147572852,31.17670784,36.494556,31.17670784,30.513493
82.33244396,55.77957072361708,56.573874929999995,41.77982389361143,19.26994536,14.037613,19.26994536,16.620817
0.747631534,39.12242259761452,71.60789091,61.510467338714,1.707595349,8.397254,1.707595349,6.460307
0.321740184,9.844704477985204,45.27091516,38.05147922993928,0.553317014,0.08297207,0.553317014,0.21566206
83.95560608,42.39993267445028,4.546243303,12.087705267679318,41.73289196,40.055984,41.73289196,40.50512
44.68109157,45.7619263663423,49.88008869,31.66637700036943,8.798104801,15.409242,8.798104801,12.884205
49.53018855,47.40865054496974,27.04861196,54.21322042019963,15.721696,17.565819,15.721696,17.88406
0.64714493,26.162660485883652,54.63240731,34.07210366943419,44.56045142,39.225216,44.56045142,45.203358
81.35759178,38.02797414062262,40.40712226,47.193406273281276,12.42396719,13.577797,12.42396719,6.408185
15.92909866,36.27521330954343,40.65115531,35.96709308965355,59.81582481,55.269672,59.81582481,60.841175
29.575933029999998,29.719641812962887,44.03901684,41.12965649341822,23.79770547,21.22151,23.79770547,26.602882
11.09901507,31.242510532364843,53.33497034999999,38.30915902423203,36.10795647,20.679272,36.10795647,37.965687
0.0,15.958794845675378,14.7474972,5.799693779333085,8.970807298,10.233595,8.970807298,8.778142
68.20094264,40.435292253543736,0.72962294,5.9625329075174776,86.00345438,85.77726,86.00345438,88.776146
19.84794125,22.876887715992183,30.4254394,50.82984654436469,2.505489323,5.393506,2.505489323,2.2744787
2.019729051,11.842770435281173,99.03446213,64.27760077476918,35.33279168,35.682903,35.33279168,30.767963
80.58863006,47.38720181569219,69.58481273,53.18893258355677,34.85762141,39.224304,34.85762141,30.049026
0.0,3.6683850047272815,8.432863834,35.07516331396312,9.935132826,15.964869,9.935132826,10.5133
81.02094948,61.484068444182874,41.68551837,27.436071870917377,1.372286353,4.4385996,1.372286353,5.11733
72.31351298,45.583714456749554,68.67316565,67.37245243595659,84.85609846,85.57381,84.85609846,86.49571
47.11942721,33.69849583287835,26.55673667,36.92595887473315,1.087256852,0.07779033,1.087256852,0.0
43.82916168,43.335397678331134,28.59018557,31.527802175588608,15.733873979999998,26.116583,15.73387398,15.550526
4.510108394,10.420147032612114,69.07936453,59.713691462101934,9.540861126,25.515167,9.540861126,10.724811
2.889330361,6.562721073006391,3.510094374,42.29474836833358,0.0,2.167719,0.0,4.13914
20.99661905,26.618284305448828,0.9626448900000001,26.38963495049089,55.16379105000001,49.73499,55.16379105,53.78495
61.82340519,45.60223361802935,14.56538038,13.405519873456209,33.27025402,36.470505,33.27025402,31.902683
86.42573792,51.154197107403874,45.50089871,45.8317979041931,74.97052076,61.62578,74.97052076,72.6012
29.297955140000003,31.671669892296194,0.0,15.156939600162058,60.412252,60.636818,60.412252,62.47534
20.05913492,6.129869950758442,0.0,8.677621808133424,41.94054392,29.484726,41.94054392,39.905125
3.045865819,3.369482269701138,0.0,21.95638347645387,51.21151630999999,57.55197,51.21151631,51.792927
0.0,25.203875167066453,50.70720641,54.75221324807524,49.39865649,39.177483,49.39865649,46.04605
88.51390693,68.01984225998103,28.112434790000002,51.359260906782744,10.68115857,9.21398,10.68115857,8.958004
65.9488999,58.46022974967956,37.70168941,38.792573506644665,51.8134607,66.83937,51.8134607,52.00593
61.437310200000006,47.26586763268858,13.99630758,28.138870167184173,59.930539610000004,65.998116,59.93053961,62.02327
0.0,12.690226954777836,0.0,42.55479148655534,0.0,0.17353506,0.0,0.0
4.592618792,39.27155042369753,59.16896654000001,53.41423811827719,80.16290148,73.01796,80.16290148,77.23176
47.66948987,53.18875376964032,15.194520709999999,11.769461944944709,71.00136701,71.85821,71.00136701,70.06684
7.466671245,26.58686670032948,19.13564251,48.94018279862344,50.97511305999999,42.02485,50.97511306,43.63965
2.887815395,6.159697974666394,0.0,28.930762497319577,0.0,0.27736598,0.0,0.0
4.28271464,15.598979522541313,11.81277895,30.771070621890125,33.56777138,36.39109,33.56777138,35.807407
21.60400316,37.45846373767376,40.2947746,40.69371710582167,0.538585368,0.6940902,0.538585368,0.73951966
0.47110416,9.759307421839088,58.30938102,68.93645431660474,57.74229285999999,48.650986,57.74229286,59.431072
13.956288880000002,40.89355059814453,93.31083413,89.24548925583959,45.17206702,49.7968,45.17206702,43.39079
41.01536377,42.698253891718984,27.09846988,19.676750420802087,6.026719466,7.327022,6.026719466,7.3114204
8.431077782,9.767401731790155,30.371881269999996,36.421831780332326,64.24487271,58.59962,64.24487271,60.243828
17.88950545,21.27807076581225,24.42477517,34.20246795521825,59.26239712,45.539787,59.26239712,49.113033
0.0,14.046561803446858,4.206951598,28.268900666990874,0.0,0.06267569,0.0,0.0
28.282301109999995,25.04640269154936,65.27849508,64.93899172845126,14.866858849999998,14.167707,14.86685885,18.567844
57.87416713,43.60720377202302,47.58772845,51.420868261461855,46.05681806,48.464867,46.05681806,36.170376
4.765281768,28.633773443728387,18.21528105,26.121598850204048,13.6465536,12.182224,13.6465536,14.778216
70.18702806,45.413948524476886,0.0,15.809401778949647,0.35921569,6.4838233,0.35921569,0.0
41.28086675,50.23989175030231,31.417490339999997,42.45127909055739,41.68551837,53.322357,41.68551837,39.584476
81.22830675,39.52794573802382,13.524052999999999,19.339957389410287,51.85571731,46.58963,51.85571731,51.112213
50.58160419000001,40.958904104373154,15.102356850000001,43.15912887996375,30.071905949999998,36.474537,30.07190595,35.41894
51.38895599,34.424775376606284,23.1010236,19.00900114227444,61.80395318000001,64.75213,61.80395318,63.97243
46.64994849,38.67358178594649,33.92093167,34.63229488710433,34.77458228,39.258068,34.77458228,35.91642
9.328786223,17.163914215786903,12.25099464,27.063113724924623,89.419451,92.787155,89.419451,79.60736
47.09764929,36.387052473583815,5.419599738,22.380276766545922,33.0062022,37.916027,33.0062022,32.588165
89.97416157,32.69150228218764,79.01720716,47.75151728905678,70.7141131,59.458706,70.7141131,68.78631
44.1778543,40.903593979784844,7.711567109999999,15.65331064093709,9.609943508,36.26878,9.609943508,9.11932
60.85990802,55.66218534793496,15.35819367,42.434482503339346,24.01338043,40.526913,24.01338043,27.466557
83.76441682,54.057401973409654,41.03794598,25.65505248057604,38.49679424,38.683167,38.49679424,36.519825
7.147036958000001,12.494019659668878,4.337310253,6.922066264551804,36.58244249,30.165836,36.58244249,36.101234
11.38334579,24.48929303370595,72.13959481,65.6969421970135,17.85871647,5.551724,17.85871647,11.816751
62.426823,46.05162577260643,64.80074025,50.65417975284934,36.28377215,33.83632,36.28377215,33.608932
65.93988128,41.91695926636487,53.17975334,29.002866228893993,8.653540466,5.9040833,8.653540466,7.763759
74.23566846,45.85817593710065,12.63535619,12.00223594090864,12.36887401,6.249684,12.36887401,12.355147
42.69485888,44.25208424075335,2.461539411,27.5651308151114,79.05542624,74.446144,79.05542624,82.101395
17.8480573,25.308832975555656,83.36436834,49.84649219342798,49.96376516,40.634216,49.96376516,41.469097
40.82349272,32.39851866032481,0.83326199,16.1658479498747,35.33291059,40.727936,35.33291059,33.422672
4.477162725,15.667858643155842,15.417636100000001,9.72201875979647,41.728023,39.57163,41.728023,43.183952
20.51920273,44.46327837723434,17.35437544,7.265409100691378,70.29330199,76.45605,70.29330199,61.438953
41.60266431,34.11127583806336,81.56943098,49.23522278052538,43.31119655,44.12219,43.31119655,43.297462
91.37329051,45.828805751324595,20.39347896,23.429611962534786,8.034140762,14.4698,8.034140762,6.6479745
8.50474803,7.053042242941707,6.877576478000001,17.667261979535223,63.56506276000001,54.06358,63.56506276,66.785515
36.25474039,42.87851620088696,63.88080478,50.50109119851708,79.37053051,72.46573,79.37053051,74.68123
41.58551371,16.373802574236095,0.0,10.23447411235571,14.62829911,12.482325,14.62829911,14.658006
77.85802389,44.64429766531527,10.02539168,39.61801430773705,48.06786456,43.623665,48.06786456,44.89935
0.8625124729999999,5.583451875002458,37.90012178,35.64089180257916,1.257407502,1.8682841,1.257407502,2.7397802
30.405819680000004,49.604631470276715,59.16216512,38.4123882981956,9.330486935,10.057148,9.330486935,9.446009
51.85571731,32.21251642443895,63.62909921,68.83438137263417,0.389738186,1.5455287,0.389738186,0.0
12.28165388,5.519499450314976,10.26328927,30.177348814654646,0.0,0.73084384,0.0,2.435852
26.91242644,29.36012153279096,0.0,6.57335975597687,8.912186757,6.360856,8.912186757,8.805092
83.17489955,52.0203657581985,0.0,5.563522318956703,29.76126623,37.419422,29.76126623,24.411911
7.65708472,25.25704548512131,23.9717282,34.429171218718885,71.41375314,76.98121,71.41375314,72.1581
77.95754061,59.13027529691755,0.0,15.623889791218042,0.0,0.038793772,0.0,0.0
0.48904477199999996,18.754839511787743,63.837099740000006,63.16240990346968,14.17510686,14.870728,14.17510686,13.185077
58.943816,35.336180968029495,59.4767437,62.2448262912333,0.0,0.47055665,0.0,2.3918724
78.50560016,45.583875389274354,0.0,5.500300423623695,15.032485800000002,16.112389,15.0324858,13.8983
18.44134196,24.85144634879753,0.0,13.73633008922696,17.39978172,21.098553,17.39978172,16.807627
82.32885806,54.06255181420326,46.36906778,42.101224027029275,23.916357,27.668516,23.916357,27.478647
10.88559026,25.382146681298018,0.0,35.46055498761266,71.09717455,65.80007,71.09717455,64.85976
36.02889558,46.04961709627837,80.73687357,59.337127235460876,1.25144582,7.6581445,1.25144582,0.0
12.42396719,27.898469757683873,17.33987768,34.19041291701794,0.0,1.7847358,0.0,8.753739
6.251282484,24.48929303370595,49.15372199,36.31332749583363,36.47724246,36.514465,36.47724246,32.026844
82.02772208,38.180374261376556,33.74215602,28.399083158626556,13.25100229,13.817553,13.25100229,14.248845
0.0,40.048380661604405,24.16256349,36.79779101988942,57.559228450000006,46.925785,57.55922845,55.160328
0.0,9.645450640774817,10.88472418,9.953187155802324,32.73462184,30.178556,32.73462184,22.843735
13.25145725,28.33604529261589,0.0,37.01286243812531,45.77689221,38.05295,45.77689221,41.733223
69.84952946,41.91310582646549,44.81754321,53.53622497207582,10.49048013,15.3805065,10.49048013,13.64031
54.69797468,31.685820033550858,57.42667045,49.72103634965032,57.01120739,60.74139,57.01120739,57.75993
69.25619095,52.821851454951165,0.0,4.583169434113316,0.927604534,2.8721745,0.927604534,5.4869075
0.0,28.40421809826046,37.71186321,50.69650500687182,68.55764886,64.297516,68.55764886,61.171627
7.18319285,23.74362708120346,77.54677515,47.396580605609714,4.385154303,4.0836763,4.385154303,6.230702
54.63240731,29.10200662463486,74.21032846,53.93760260985553,21.94834142,17.651424,21.94834142,19.96053
50.25936964,33.57229493111551,46.31398784,28.57868087607175,11.24955158,16.712627,11.24955158,11.583542
25.1224442,41.18843262775361,64.23525691,49.602074431271554,37.39782282,41.30636,37.39782282,37.62791
35.55504656,12.18490553242676,2.029011587,5.330043125609793,77.57371189,75.20564,77.57371189,76.053604
24.72320112,31.558155837905108,74.51133845,48.55519047605395,0.81239337,4.7740183,0.81239337,0.0
0.340410651,5.219075306883082,0.0,13.146974321784676,0.0,3.506992,0.0,2.3960607
20.34813867,25.225368599823117,16.31613355,33.83986313498765,49.32388819,53.658897,49.32388819,49.522877
40.01187418,41.979278896477815,15.30703648,27.070629869879184,72.1822742,65.96768,72.1822742,69.30018
12.438351,26.22950708831459,68.84655406,43.89438488229722,38.7528241,39.113083,38.7528241,34.260242
24.23900204,46.968744468660056,34.20844443,37.86847212715387,17.378304,29.917444,17.378304,29.410048
15.37805239,28.652310486399827,37.49278178,25.693649464440643,42.68462411,40.649307,42.68462411,42.859474
60.066196389999995,46.084661643669605,55.58164705,50.15010928285539,16.82928554,22.672735,16.82928554,12.151763
59.18255708,58.464318627902266,0.0,7.588039324842765,2.97427716,5.0941715,2.97427716,0.0
2.782548169,15.921133654640167,77.8707536,64.47206090890288,49.69104828,43.182896,49.69104828,49.97273
38.15565558,33.73523613224387,14.60964787,36.01512250761062,23.26106265,25.118021,23.26106265,23.082466
8.109204436,35.11859721426755,1.9182484240000002,6.041167072332054,51.9557832,39.087635,51.9557832,49.210403
11.13292009,0.7234896741024032,3.5000572389999998,19.422141755524276,46.38749412,49.678616,46.38749412,49.45197
0.0,37.30918689999372,8.912186757,9.96506934055008,23.90935743,25.918842,23.90935743,23.27129
0.0,8.04595419771239,86.12188158,64.86782378970622,10.46965924,18.454659,10.46965924,16.18588
39.99701682,45.30322098695039,13.17521743,35.50746383836001,42.09636278,41.192818,42.09636278,33.709373
38.15573638,27.556005344908833,19.15166059,26.613077840248344,6.251282484,8.193953,6.251282484,11.542769
85.14465222,68.69535355259835,4.179760101,24.234055539488644,38.46400948,37.575523,38.46400948,34.217293
21.94834142,16.86111520002723,7.911192525,4.784683032192774,7.829216765,9.07032,7.829216765,8.334717
30.085963069999995,27.816134889856873,5.967393026,18.49463099069327,15.87410565,23.431854,15.87410565,18.395378
3.4496247180000004,5.340380432625264,2.579355469,21.297743276853115,87.75322874,82.41715,87.75322874,84.347824
55.58164705,45.936365302298064,93.02887198,66.0557144389683,15.194520709999999,17.185509,15.19452071,8.406311
0.12177386300000001,0.8365448659068625,6.251282484,34.38645853454411,0.0,0.11371011,0.0,0.0
40.1812432,35.95753548581958,89.12987666,66.8825380676812,55.565858889999994,56.621647,55.56585889,55.224037
71.05445565,50.706607993150946,0.0,23.46972886468917,0.0,2.902789,0.0,4.493984
13.55922704,37.17760369934589,36.39098731,28.842339015637634,34.28672739,29.728306,34.28672739,24.222
0.655700656,8.413010739404484,40.07198822,40.92950709650963,78.10978605,78.0266,78.10978605,78.454605
0.299153601,9.51192879924953,72.98033012,45.99920945323259,24.72320112,39.19139,24.72320112,27.632618
36.38251036,37.9156134359926,83.80386815,52.51549553237021,34.68012306,18.698294,34.68012306,26.025898
31.299099360000003,32.822066243511735,22.12521071,31.811484493564365,83.17489955,75.37561,83.17489955,75.645706
24.45376754,31.658625417091546,45.98289688,24.779193605626077,43.94688122,38.632095,43.94688122,33.09341
52.90774845,39.227022778270836,35.26155109,27.79588123358756,79.52732954,86.12305,79.52732954,81.20595
0.0,8.299413983577043,0.0,22.830926579001993,0.0,3.7555494,0.0,1.1548692
7.387205125000001,10.275595352674125,74.22961906,36.75069739476174,32.63137063,46.325943,32.63137063,38.01277
33.56777138,43.50655537892013,2.633257106,22.46472312870294,83.31333267,85.45539,83.31333267,77.54134
17.38451108,14.273677829071282,45.40015878,41.960050439996124,85.14465222,67.624245,85.14465222,85.04795
69.58481273,46.12772897544533,50.42857568,45.38029872563392,71.49385038,84.339615,71.49385038,77.83082
68.06627781,42.41672330120444,49.39865649,32.51083466147572,36.62142901,42.06199,36.62142901,36.85267
40.32898976,42.02122864127576,22.70660834,37.56606799212634,12.689154790000002,12.916744,12.68915479,15.549329
74.1058241,47.813512073888184,0.0,14.14567984744817,26.66040937,34.163174,26.66040937,27.293749
34.68494953,41.967968916262684,16.58042552,38.48904880440742,0.375286042,1.2583679,0.375286042,0.0
37.39576088,38.574176149562895,37.29673945,48.86886286804944,84.5566149,75.82416,84.5566149,81.26699
0.0,26.413447003697453,73.08177999,58.28984392916322,8.39178019,22.970392,8.39178019,7.1641307
51.75674767,48.939249986025985,71.5462211,59.274017843883634,7.676008537,8.818248,7.676008537,12.149808
83.59935968,55.62339464899421,3.546985039,44.513653237728775,9.636653904,9.806819,9.636653904,13.402115
2.294941324,11.091272168870642,2.732925094,30.922165401054023,11.94269708,6.405658,11.94269708,16.975554
15.00790512,31.198748806546927,1.858564029,7.980442739190906,22.22290277,22.974812,22.22290277,22.271475
12.14875689,7.697658216087296,0.0,5.095015329240672,14.904506870000002,20.420834,14.90450687,14.545824
28.5763008,38.80053668639034,0.0,20.982130753864197,85.13318487,88.24343,85.13318487,80.64631
6.010382761,23.556088535752146,4.469322068,19.988291946959944,37.03037628,38.107525,37.03037628,34.256638
3.546985039,39.519288164235945,0.0,8.216831011440977,28.171354860000005,35.368435,28.17135486,22.723623
22.69659515,37.23174259278148,40.31664678,63.218664761583206,0.256451547,0.85528004,0.256451547,0.0
16.85617983,29.015576918121276,17.08756486,39.97204202044219,45.27500965,45.33568,45.27500965,41.98557
86.89971677,38.00452567571282,81.37846659,50.21271203500271,2.354282195,8.601892,2.354282195,0.44276208
51.17835370000001,47.6029765686661,2.890686767,15.891688963065594,83.01646677,85.80392,83.01646677,84.84579
